chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.08,0.000425083673340078,0.17980992521804
2,2.0,0.16,0.000850167346680157,0.16448746364054
3,3.0,0.24,0.00127525102002024,0.60722681817878
4,4.0,0.32,0.00170033469336031,0.650609826929419
5,5.0,0.4,0.00212541836670039,0.90075981065147
6,6.0,0.48,0.00255050204004047,1.02246614911153
7,7.0,0.56,0.00297558571338055,1.25700823265649
8,8.0,0.64,0.00340066938672063,1.40879324962684
9,9.0,0.72,0.00382575306006071,1.35739390130682
10,10.0,0.8,0.00425083673340078,1.93919247911192
11,11.0,0.88,0.00467592040674086,1.87746827396525
12,12.0,0.96,0.00510100408008094,2.42614515371543
13,13.0,1.04,0.00552608775342102,2.29897794991049
14,14.0,1.12,0.0059511714267611,2.48248775502982
15,15.0,1.2,0.00637625510010118,2.61040747473374
16,16.0,1.28,0.00680133877344125,2.654968128537
17,17.0,1.36,0.00722642244678133,3.02787695934398
18,18.0,1.44,0.00765150612012141,3.07577577491341
19,19.0,1.52,0.00807658979346149,3.59555527476093
20,20.0,1.6,0.00850167346680157,3.51344071176731
21,21.0,1.68,0.00892675714014165,3.51431763835568
22,22.0,1.76,0.00935184081348172,4.02178273461991
23,23.0,1.84,0.0097769244868218,3.88773302228275
24,24.0,1.92,0.0102020081601619,4.41728446009003
25,25.0,2.0,0.010627091833502,4.32300615453179
26,26.0,2.08,0.011052175506842,4.50811574849191
27,27.0,2.16,0.0114772591801821,4.77188861994475
28,28.0,2.24,0.0119023428535222,4.80823926139859
29,29.0,2.32,0.0123274265268623,5.07590487884592
30,30.0,2.4,0.0127525102002024,5.09565921941057
31,31.0,2.48,0.0131775938735424,5.42874390664273
32,32.0,2.56,0.0136026775468825,5.49019215893072
33,33.0,2.64,0.0140277612202226,5.56199472749847
34,34.0,2.72,0.0144528448935627,5.91794284091138
35,35.0,2.8,0.0148779285669027,5.84678735335728
36,36.0,2.88,0.0153030122402428,6.32547430566148
37,37.0,2.96,0.0157280959135829,6.27104095994995
38,38.0,3.04,0.016153179586923,6.37554538839806
39,39.0,3.12,0.0165782632602631,6.68489562203147
40,40.0,3.2,0.0170033469336031,6.70237893192126
41,41.0,3.28,0.0174284306069432,7.12369925263698
42,42.0,3.36,0.0178535142802833,7.09698320419958
43,43.0,3.44,0.0182785979536234,7.08009662492398
44,44.0,3.52,0.0187036816269634,7.44510676944569
45,45.0,3.6,0.0191287653003035,7.47865583136265
46,46.0,3.68,0.0195538489736436,7.87180210311486
47,47.0,3.76,0.0199789326469837,7.90779538757429
48,48.0,3.84,0.0204040163203238,7.96965599508839
49,49.0,3.92,0.0208290999936638,8.27495274251561
50,50.0,4.0,0.0212541836670039,8.3473018377937
51,51.0,4.08,0.021679267340344,8.57435297276281
52,52.0,4.16,0.0221043510136841,8.64028479016943
53,53.0,4.24,0.0225294346870242,8.6668721453938
54,54.0,4.32,0.0229545183603642,9.08565173486055
55,55.0,4.4,0.0233796020337043,8.98790194367857
56,56.0,4.48,0.0238046857070444,9.27090762757022
57,57.0,4.56,0.0242297693803845,9.39661408044922
58,58.0,4.64,0.0246548530537245,9.38663708931308
59,59.0,4.72,0.0250799367270646,9.83025801903627
60,60.0,4.8,0.0255050204004047,9.81335003945931
61,61.0,4.88,0.0259301040737448,9.96299132609018
62,62.0,4.96,0.0263551877470849,10.1187673120274
63,63.0,5.04,0.0267802714204249,10.194261147818
64,64.0,5.12,0.027205355093765,10.5437613867247
65,65.0,5.2,0.0276304387671051,10.5696388651939
66,66.0,5.28,0.0280555224404452,10.5312960499413
67,67.0,5.36,0.0284806061137853,10.9505110346186
68,68.0,5.44,0.0289056897871253,10.9078640071017
69,69.0,5.52,0.0293307734604654,11.1144519148459
70,70.0,5.6,0.0297558571338055,11.222210733712
71,71.0,5.68,0.0301809408071456,11.3204991002954
72,72.0,5.76,0.0306060244804856,11.6139965658844
73,73.0,5.84,0.0310311081538257,11.6907854394833
74,74.0,5.92,0.0314561918271658,11.6670388930585
75,75.0,6.0,0.0318812755005059,12.0886646737047
76,76.0,6.08,0.032306359173846,12.0797831038096
77,77.0,6.16,0.032731442847186,12.1686530989416
78,78.0,6.24,0.0331565265205261,12.337872767021
79,79.0,6.32,0.0335816101938662,12.3193217961742
80,80.0,6.4,0.0340066938672063,12.5646563181496
81,81.0,6.48,0.0344317775405464,12.5030824605646
82,82.0,6.56,0.0348568612138864,12.6323629158005
83,83.0,6.64,0.0352819448872265,13.0662239732116
84,84.0,6.72,0.0357070285605666,13.0439378504386
85,85.0,6.8,0.0361321122339067,13.0176681050583
86,86.0,6.88,0.0365571959072467,13.4001501533397
87,87.0,6.96,0.0369822795805868,13.3479304192124
88,88.0,7.04,0.0374073632539269,13.4560326627951
89,89.0,7.12,0.037832446927267,13.7021845525309
90,90.0,7.2,0.0382575306006071,13.7543589802081
91,91.0,7.28,0.0386826142739471,13.9627412168965
92,92.0,7.36,0.0391076979472872,13.9777333645068
93,93.0,7.44,0.0395327816206273,14.0600278564051
94,94.0,7.52,0.0399578652939674,14.4349203951698
95,95.0,7.6,0.0403829489673074,14.35875014661
96,96.0,7.68,0.0408080326406475,14.4038813986096
97,97.0,7.76,0.0412331163139876,14.8168949230132
98,98.0,7.84,0.0416581999873277,14.8104785856189
99,99.0,7.92,0.0420832836606678,14.875766693966
100,100.0,8.0,0.0425083673340078,15.1076192497402
101,101.0,8.08,0.0429334510073479,15.2000608973853
102,102.0,8.16,0.043358534680688,15.2933909325165
103,103.0,8.24,0.0437836183540281,15.4977776203565
104,104.0,8.32,0.0442087020273682,15.4683408119243
105,105.0,8.4,0.0446337857007082,15.6944453115294
106,106.0,8.48,0.0450588693740483,15.762582336605
107,107.0,8.56,0.0454839530473884,15.8408152985765
108,108.0,8.64,0.0459090367207285,16.1697861761575
109,109.0,8.72,0.0463341203940685,16.0780486494162
110,110.0,8.8,0.0467592040674086,16.2383668068381
111,111.0,8.88,0.0471842877407487,16.5672179945446
112,112.0,8.96,0.0476093714140888,16.5704385892695
113,113.0,9.04,0.0480344550874289,16.6148873394946
114,114.0,9.12,0.0484595387607689,16.9544893316931
115,115.0,9.2,0.048884622434109,16.9205942641743
116,116.0,9.28,0.0493097061074491,17.1234736352254
117,117.0,9.36,0.0497347897807892,17.169944793739
118,118.0,9.44,0.0501598734541292,17.2900418743187
119,119.0,9.52,0.0505849571274693,17.4625254313931
