chunk,time_ps,opening_A,strain_nominal,stress
0,0.0,0.0,0.0,-0
1,1.0,0.1,0.000547866619851742,0.14791961267428
2,2.0,0.2,0.00109573323970348,0.163805276935561
3,3.0,0.3,0.00164359985955522,0.58878214952934
4,4.0,0.4,0.00219146647940697,0.58781014798197
5,5.0,0.5,0.00273933309925871,1.03443446559282
6,6.0,0.6,0.00328719971911045,0.99966137362135
7,7.0,0.7,0.00383506633896219,1.104948901788
8,8.0,0.8,0.00438293295881393,1.58015784689736
9,9.0,0.9,0.00493079957866567,1.52087073164107
10,10.0,1.0,0.00547866619851742,1.85489650633685
11,11.0,1.1,0.00602653281836916,2.01929930331916
12,12.0,1.2,0.0065743994382209,2.24004822798292
13,13.0,1.3,0.00712226605807264,2.59077127884338
14,14.0,1.4,0.00767013267792438,2.44231292164726
15,15.0,1.5,0.00821799929777613,2.88941929974835
16,16.0,1.6,0.00876586591762787,3.00072561233226
17,17.0,1.7,0.00931373253747961,3.2078858019741
18,18.0,1.8,0.00986159915733135,3.43180558877432
19,19.0,1.9,0.0104094657771831,3.37366802160659
20,20.0,2.0,0.0109573323970348,3.85284566806158
21,21.0,2.1,0.0115051990168866,3.83750941685808
22,22.0,2.2,0.0120530656367383,4.19586793626871
23,23.0,2.3,0.0126009322565901,4.32367688104662
24,24.0,2.4,0.0131487988764418,4.32806767903837
25,25.0,2.5,0.0136966654962935,4.69911184029711
26,26.0,2.6,0.0142445321161453,4.54655088718485
27,27.0,2.7,0.014792398735997,4.86827084786763
28,28.0,2.8,0.0153402653558488,5.03972990890206
29,29.0,2.9,0.0158881319757005,5.16392541223763
30,30.0,3.0,0.0164359985955523,5.44322641796476
31,31.0,3.1,0.016983865215404,5.53123757775308
32,32.0,3.2,0.0175317318352557,5.71833417837339
33,33.0,3.3,0.0180795984551075,6.11653865867706
34,34.0,3.4,0.0186274650749592,6.04175002716109
35,35.0,3.5,0.019175331694811,6.51147755228322
36,36.0,3.6,0.0197231983146627,6.44459270543669
37,37.0,3.7,0.0202710649345144,6.62463384883327
38,38.0,3.8,0.0208189315543662,6.99208064213014
39,39.0,3.9,0.0213667981742179,6.91287409823853
40,40.0,4.0,0.0219146647940697,7.25910373334429
41,41.0,4.1,0.0224625314139214,7.52032861546134
42,42.0,4.2,0.0230103980337731,7.53904419908194
43,43.0,4.3,0.0235582646536249,7.95869338567395
44,44.0,4.4,0.0241061312734766,7.87547158298064
45,45.0,4.5,0.0246539978933284,8.32475629331131
46,46.0,4.6,0.0252018645131801,8.43254543403893
47,47.0,4.7,0.0257497311330319,8.64304985196682
48,48.0,4.8,0.0262975977528836,9.0225375365811
49,49.0,4.9,0.0268454643727353,8.88344051230385
50,50.0,5.0,0.0273933309925871,9.51990063221051
51,51.0,5.1,0.0279411976124388,9.38284283706452
52,52.0,5.2,0.0284890642322906,9.69047850657564
53,53.0,5.3,0.0290369308521423,9.96024352663034
54,54.0,5.4,0.0295847974719941,10.0877404450663
55,55.0,5.5,0.0301326640918458,10.4251921391042
56,56.0,5.6,0.0306805307116975,10.5624957776314
57,57.0,5.7,0.0312283973315493,10.9129681830624
58,58.0,5.8,0.031776263951401,10.9838963162866
59,59.0,5.9,0.0323241305712528,11.4914266383251
60,60.0,6.0,0.0328719971911045,11.4200519121177
61,61.0,6.1,0.0334198638109562,11.8715359616817
62,62.0,6.2,0.033967730430808,11.9497673975149
63,63.0,6.3,0.0345155970506597,12.353988307842
64,64.0,6.4,0.0350634636705115,12.4613628459808
65,65.0,6.5,0.0356113302903632,12.829732451093
66,66.0,6.6,0.0361591969102149,12.9998515832829
67,67.0,6.7,0.0367070635300667,13.1935161739783
68,68.0,6.8,0.0372549301499184,13.4095906518751
69,69.0,6.9,0.0378027967697702,13.601244125743
70,70.0,7.0,0.0383506633896219,13.8839833332169
71,71.0,7.1,0.0388985300094737,14.0688968333263
72,72.0,7.2,0.0394463966293254,14.4164011558184
73,73.0,7.3,0.0399942632491771,14.6932256947353
74,74.0,7.4,0.0405421298690289,14.8176108463752
75,75.0,7.5,0.0410899964888806,15.1424055636017
76,76.0,7.6,0.0416378631087324,15.2864555951996
77,77.0,7.7,0.0421857297285841,15.4205456946052
78,78.0,7.8,0.0427335963484358,15.8282210756456
79,79.0,7.9,0.0432814629682876,15.9211241801034
80,80.0,8.0,0.0438293295881393,16.3439184339912
81,81.0,8.1,0.0443771962079911,16.4436233044619
82,82.0,8.2,0.0449250628278428,16.6944818062697
83,83.0,8.3,0.0454729294476946,16.7924500250467
84,84.0,8.4,0.0460207960675463,17.2539668352251
85,85.0,8.5,0.046568662687398,17.1996100793553
86,86.0,8.6,0.0471165293072498,17.6759750659463
87,87.0,8.7,0.0476643959271015,17.7329696559401
88,88.0,8.8,0.0482122625469533,18.0168168711945
89,89.0,8.9,0.048760129166805,18.1851948750787
90,90.0,9.0,0.0493079957866567,18.4367948497995
